Location,Date,Time,Latitude,Longitude,Altitude,YRMODAHRMI,Month,Hour,Season,Humidity,AmbientTemp,PolyPwr,Wind.Speed,Visibility,Pressure,Cloud.Ceiling
Hill Weber,20170914,1000,41.15,-111.99,1370,2.01709E+11,9,10,Fall,35.82153,25.22102,5.93948,14,10,849.6,180
Hill Weber,20170914,1100,41.15,-111.99,1370,2.01709E+11,9,11,Fall,32.47681,27.06902,20.02533,13,10,849.6,160
Hill Weber,20170914,1130,41.15,-111.99,1370,2.01709E+11,9,11,Fall,33.86841,25.18829,2.22784,13,10,849.6,95
Hill Weber,20170914,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,41.28418,22.56737,1.07526,21,10,849.6,90
Hill Weber,20170914,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,83.52661,15.49011,1.36794,17,10,849.6,55
Hill Weber,20170914,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,86.39526,19.38499,3.66909,2,10,848.7,80
Hill Weber,20170914,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,64.34326,22.58499,2.21147,6,10,847.8,85
Hill Weber,20170915,1000,41.15,-111.99,1370,2.01709E+11,9,10,Fall,98.13232,12.33543,2.21677,7,10,849.3,722
Hill Weber,20170915,1100,41.15,-111.99,1370,2.01709E+11,9,11,Fall,94.50684,14.17084,7.42468,7,10,849.9,85
Hill Weber,20170915,1130,41.15,-111.99,1370,2.01709E+11,9,11,Fall,78.61328,19.42276,19.38108,6,10,849.9,722
Hill Weber,20170915,1145,41.15,-111.99,1370,2.01709E+11,9,11,Fall,62.37183,22.67563,11.42708,6,10,849.9,47
Hill Weber,20170915,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,55.27344,21.96312,7.15747,3,10,850.2,47
Hill Weber,20170915,1215,41.15,-111.99,1370,2.01709E+11,9,12,Fall,65.16113,20.00435,1.37177,3,10,850.2,24
Hill Weber,20170915,1245,41.15,-111.99,1370,2.01709E+11,9,12,Fall,56.80542,20.03456,4.13799,7,10,850.2,30
Hill Weber,20170915,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,54.32739,20.06226,8.5157,10,10,850.2,41
Hill Weber,20170915,1330,41.15,-111.99,1370,2.01709E+11,9,13,Fall,34.85107,26.38924,6.09231,17,10,850.2,55
Hill Weber,20170915,1345,41.15,-111.99,1370,2.01709E+11,9,13,Fall,31.32324,27.70851,22.39298,15,10,850.5,722
Hill Weber,20170915,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,27.6123,29.05548,21.19791,17,10,850.5,722
Hill Weber,20170915,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,24.3103,29.61945,6.14254,15,10,850.5,722
Hill Weber,20170915,1515,41.15,-111.99,1370,2.01709E+11,9,15,Fall,21.40503,31.55304,21.01634,17,10,850.5,50
Hill Weber,20170915,1545,41.15,-111.99,1370,2.01709E+11,9,15,Fall,17.54761,34.79332,18.61046,9,10,850.8,722
Hill Weber,20170916,1000,41.15,-111.99,1370,2.01709E+11,9,10,Fall,39.16016,18.75809,11.32038,6,10,856.9,722
Hill Weber,20170916,1100,41.15,-111.99,1370,2.01709E+11,9,11,Fall,29.58374,23.22952,16.25436,3,10,857.2,722
Hill Weber,20170916,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,23.32153,27.13951,19.33871,7,10,857.2,722
Hill Weber,20170916,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,13.59253,35.5587,20.76733,8,10,857.2,722
Hill Weber,20170916,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,10.96191,39.39568,18.69758,10,10,856.6,722
Hill Weber,20170917,1000,41.15,-111.99,1370,2.01709E+11,9,10,Fall,34.17358,19.36737,15.94598,17,10,854.6,130
Hill Weber,20170917,1100,41.15,-111.99,1370,2.01709E+11,9,11,Fall,35.5957,17.4942,4.23707,18,10,853.7,722
Hill Weber,20170917,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,23.74878,25.84793,18.59617,7,10,854,722
Hill Weber,20170917,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,15.82031,36.16798,19.11753,3,10,853.7,722
Hill Weber,20170917,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,14.25171,39.95964,18.53097,5,10,853.4,722
Hill Weber,20170917,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,11.03516,41.85799,19.17654,8,10,853.1,722
Hill Weber,20170918,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,23.52905,27.81174,10.4877,17,10,850.5,722
Hill Weber,20170918,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,19.04297,32.90253,19.18066,15,10,849.6,722
Hill Weber,20170918,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,22.52808,27.74376,22.45827,15,10,848.4,110
Hill Weber,20170918,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,18.89648,31.61346,21.58981,21,10,847.2,100
Hill Weber,20170918,1515,41.15,-111.99,1370,2.01709E+11,9,15,Fall,17.92603,32.88239,22.5476,26,10,846.6,722
Hill Weber,20170919,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,76.53809,10.98091,1.35679,9,10,850.5,60
Hill Weber,20170919,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,79.90723,11.62796,2.20926,6,10,850.8,45
Hill Weber,20170919,1315,41.15,-111.99,1370,2.01709E+11,9,13,Fall,78.78418,12.20703,2.20926,3,10,850.5,80
Hill Weber,20170919,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,70.84961,14.81033,8.31479,7,10,850.5,90
Hill Weber,20170919,1430,41.15,-111.99,1370,2.01709E+11,9,14,Fall,41.58936,28.43109,22.34887,5,10,850.2,110
Hill Weber,20170919,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,35.0647,28.38577,11.72187,0,10,849.9,100
Hill Weber,20170920,1000,41.15,-111.99,1370,2.01709E+11,9,10,Fall,46.5332,17.44133,12.0969,8,10,849.9,722
Hill Weber,20170920,1100,41.15,-111.99,1370,2.01709E+11,9,11,Fall,30.36499,24.46823,15.35846,6,10,849.6,722
Hill Weber,20170920,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,28.24097,23.27232,9.31131,9,10,848.7,85
Hill Weber,20170920,1230,41.15,-111.99,1370,2.01709E+11,9,12,Fall,21.27686,27.71355,20.25203,11,10,848.4,722
Hill Weber,20170920,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,17.98096,29.74533,21.07746,15,10,847.8,722
Hill Weber,20170920,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,21.33789,29.6698,23.93772,9,10,846.9,722
Hill Weber,20170920,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,14.89868,34.92172,19.42238,15,10,846.1,722
Hill Weber,20170921,1000,41.15,-111.99,1370,2.01709E+11,9,10,Fall,60.00366,13.554,2.21689,10,10,845.5,39
Hill Weber,20170921,1100,41.15,-111.99,1370,2.01709E+11,9,11,Fall,56.68335,14.84558,5.42331,13,10,845.8,44
Hill Weber,20170921,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,50.01221,17.47406,10.22559,11,10,845.5,43
Hill Weber,20170921,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,52.00195,16.22276,6.25744,14,10,845.2,39
Hill Weber,20170921,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,52.69165,15.53543,9.51586,15,10,844.6,36
Hill Weber,20170921,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,49.78027,16.83205,8.3223,14,10,843.7,35
Hill Weber,20170921,1530,41.15,-111.99,1370,2.01709E+11,9,15,Fall,58.8562,12.95227,3.39187,15,10,843.4,19
Hill Weber,20170922,1230,41.15,-111.99,1370,2.01709E+11,9,12,Fall,89.54468,10.96077,5.41193,0,10,849.6,13
Hill Weber,20170922,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,86.52344,10.39932,3.38436,3,10,849.3,13
Hill Weber,20170922,1315,41.15,-111.99,1370,2.01709E+11,9,13,Fall,86.75537,10.36156,3.38456,6,10,849.3,40
Hill Weber,20170922,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,79.03442,10.36911,4.23327,6,10,849.3,43
Hill Weber,20170922,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,69.58618,12.96486,7.43262,7,10,849.6,43
Hill Weber,20170922,1545,41.15,-111.99,1370,2.01709E+11,9,15,Fall,62.68921,16.08429,8.31815,5,10,849.6,140
Hill Weber,20170923,1030,41.15,-111.99,1370,2.01709E+11,9,10,Fall,54.37012,16.23032,7.31253,0,10,850.8,722
Hill Weber,20170923,1230,41.15,-111.99,1370,2.01709E+11,9,12,Fall,36.20605,22.00592,7.32434,3,10,850.5,49
Hill Weber,20170923,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,42.30957,17.42119,2.23904,0,10,850.2,47
Hill Weber,20170923,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,42.47437,19.36234,11.28851,7,10,849.9,50
Hill Weber,20170923,1430,41.15,-111.99,1370,2.01709E+11,9,14,Fall,45.80688,16.19507,7.42886,9,10,849.9,33
Hill Weber,20170923,1445,41.15,-111.99,1370,2.01709E+11,9,14,Fall,43.32886,18.68759,18.75265,9,10,849.9,50
Hill Weber,20170923,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,38.04321,19.9968,7.37955,9,10,849.9,55
Hill Weber,20170923,1515,41.15,-111.99,1370,2.01709E+11,9,15,Fall,39.97803,19.40765,8.32088,10,10,849.6,42
Hill Weber,20170924,1000,41.15,-111.99,1370,2.01709E+11,9,10,Fall,89.99634,8.45566,2.21289,3,10,849.6,29
Hill Weber,20170924,1015,41.15,-111.99,1370,2.01709E+11,9,10,Fall,88.7085,9.06998,3.39148,3,10,849.6,42
Hill Weber,20170924,1030,41.15,-111.99,1370,2.01709E+11,9,10,Fall,87.71973,10.37666,5.40442,0,10,849.6,75
Hill Weber,20170924,1045,41.15,-111.99,1370,2.01709E+11,9,10,Fall,80.84717,12.91954,5.42645,3,10,849.9,48
Hill Weber,20170924,1100,41.15,-111.99,1370,2.01709E+11,9,11,Fall,74.1272,13.61694,7.42886,0,10,849.9,36
Hill Weber,20170924,1130,41.15,-111.99,1370,2.01709E+11,9,11,Fall,71.33789,11.70601,4.23327,0,10,850.2,35
Hill Weber,20170924,1145,41.15,-111.99,1370,2.01709E+11,9,11,Fall,78.22876,10.91797,1.35679,0,10,850.5,18
Hill Weber,20170924,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,79.42505,9.78752,2.21664,3,10,850.5,20
Hill Weber,20170924,1215,41.15,-111.99,1370,2.01709E+11,9,12,Fall,79.82178,10.34393,1.35679,7,10,850.5,23
Hill Weber,20170924,1230,41.15,-111.99,1370,2.01709E+11,9,12,Fall,84.57031,9.13292,0.49105,8,10,850.8,30
Hill Weber,20170924,1245,41.15,-111.99,1370,2.01709E+11,9,12,Fall,84.3811,9.00452,1.34204,8,10,850.8,29
Hill Weber,20170924,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,84.12476,9.06746,1.35303,8,10,850.8,29
Hill Weber,20170924,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,81.04248,11.02371,8.31056,5,10,851.1,22
Hill Weber,20170924,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,81.67114,9.002,1.35296,9,10,852.2,16
Hill Weber,20170924,1530,41.15,-111.99,1370,2.01709E+11,9,15,Fall,81.33545,8.45566,2.20926,10,10,852.5,11
Hill Weber,20170925,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,40.54565,27.75383,19.06415,3,10,856,722
Hill Weber,20170925,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,20.39795,35.46051,20.25423,6,10,855.8,722
Hill Weber,20170925,1345,41.15,-111.99,1370,2.01709E+11,9,13,Fall,16.57104,36.73447,22.15512,5,10,855.5,722
Hill Weber,20170925,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,20.56274,38.03108,5.77684,3,10,855.5,46
Hill Weber,20170925,1415,41.15,-111.99,1370,2.01709E+11,9,14,Fall,19.19556,36.85028,20.51241,5,10,855.2,55
Hill Weber,20170925,1430,41.15,-111.99,1370,2.01709E+11,9,14,Fall,20.28809,38.13934,19.8572,8,10,855.2,722
Hill Weber,20170925,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,14.18457,40.64445,19.56527,5,10,855.2,70
Hill Weber,20170925,1515,41.15,-111.99,1370,2.01709E+11,9,15,Fall,17.15088,39.34532,20.98949,3,10,855.2,49
Hill Weber,20170926,1000,41.15,-111.99,1370,2.01709E+11,9,10,Fall,54.59595,13.59428,10.3573,21,10,856.9,722
Hill Weber,20170926,1100,41.15,-111.99,1370,2.01709E+11,9,11,Fall,43.7561,18.68004,13.95353,15,10,857.2,722
Hill Weber,20170926,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,32.00073,27.0665,19.4572,13,10,857.2,722
Hill Weber,20170926,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,20.61768,34.16893,20.09704,9,10,856.6,722
Hill Weber,20170926,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,12.65259,39.43092,19.37998,6,10,856,722
Hill Weber,20170926,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,16.4978,41.89827,16.58326,6,10,855.8,722
Hill Weber,20170927,1000,41.15,-111.99,1370,2.01709E+11,9,10,Fall,45.08057,15.58075,11.49209,17,10,858.4,722
Hill Weber,20170927,1100,41.15,-111.99,1370,2.01709E+11,9,11,Fall,39.20288,20.68665,16.03143,18,10,858.4,722
Hill Weber,20170927,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,22.15576,32.96799,20.50913,14,10,857.8,722
Hill Weber,20170927,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,21.39893,39.35539,19.82241,10,10,857.2,722
Hill Weber,20170927,1415,41.15,-111.99,1370,2.01709E+11,9,14,Fall,17.56592,40.05028,19.13197,13,10,857.2,722
Hill Weber,20170927,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,16.53442,43.30063,16.99179,5,10,856.9,722
Hill Weber,20170928,1100,41.15,-111.99,1370,2.01709E+11,9,11,Fall,42.07764,20.64133,14.92639,21,10,858.7,722
Hill Weber,20170928,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,35.79712,25.83786,16.68687,15,10,858.4,722
Hill Weber,20170928,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,27.64282,33.59238,20.61343,18,10,858.1,722
Hill Weber,20170928,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,21.80786,39.43344,18.49156,3,10,857.8,722
Hill Weber,20170928,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,24.87183,42.58057,16.33785,0,10,857.2,722
Hill Weber,20170929,1000,41.15,-111.99,1370,2.01709E+11,9,10,Fall,60.81543,15.42969,5.41476,13,10,856.9,130
Hill Weber,20170929,1300,41.15,-111.99,1370,2.01709E+11,9,13,Fall,23.7854,31.63109,19.1233,7,10,856,722
Hill Weber,20170929,1400,41.15,-111.99,1370,2.01709E+11,9,14,Fall,17.5293,38.74863,17.9798,6,10,855.5,722
Hill Weber,20170929,1500,41.15,-111.99,1370,2.01709E+11,9,15,Fall,15.46021,42.52014,15.92467,5,10,854.9,722
Hill Weber,20170930,1100,41.15,-111.99,1370,2.01709E+11,9,11,Fall,60.43701,16.18752,5.41224,10,10,853.1,60
Hill Weber,20170930,1130,41.15,-111.99,1370,2.01709E+11,9,11,Fall,56.43921,18.06572,3.39938,11,10,853.1,60
Hill Weber,20170930,1145,41.15,-111.99,1370,2.01709E+11,9,11,Fall,58.53882,15.5304,1.36418,11,10,853.1,49
Hill Weber,20170930,1200,41.15,-111.99,1370,2.01709E+11,9,12,Fall,65.93018,14.22623,2.21314,14,6,853.1,55
Hill Weber,20170930,1215,41.15,-111.99,1370,2.01709E+11,9,12,Fall,70.78857,13.63708,2.21314,13,10,853.1,55
Hill Weber,20170930,1315,41.15,-111.99,1370,2.01709E+11,9,13,Fall,90.78979,11.58768,1.36035,15,5,853.1,44
Hill Weber,20170930,1330,41.15,-111.99,1370,2.01709E+11,9,13,Fall,90.63721,12.35054,4.23683,13,6,852.8,55
Hill Weber,20170930,1415,41.15,-111.99,1370,2.01709E+11,9,14,Fall,90.00854,12.99255,1.35679,7,10,851.9,722
Hill Weber,20170930,1430,41.15,-111.99,1370,2.01709E+11,9,14,Fall,88.92212,13.64212,4.24058,9,10,851.9,60
Hill Weber,20170930,1445,41.15,-111.99,1370,2.01709E+11,9,14,Fall,83.6792,16.15479,7.30959,10,10,851.6,150
Hill Weber,20171001,1000,41.15,-111.99,1370,2.0171E+11,10,10,Fall,70.41626,11.02371,5.40787,6,10,850.5,60
Hill Weber,20171001,1045,41.15,-111.99,1370,2.0171E+11,10,10,Fall,65.6189,11.57257,1.35303,8,10,850.5,75
Hill Weber,20171001,1100,41.15,-111.99,1370,2.0171E+11,10,11,Fall,70.22095,12.24228,4.22951,9,10,850.5,95
Hill Weber,20171001,1200,41.15,-111.99,1370,2.0171E+11,10,12,Fall,47.58301,16.10191,3.38811,5,10,850.5,80
Hill Weber,20171001,1300,41.15,-111.99,1370,2.0171E+11,10,13,Fall,36.41357,19.97414,6.2578,7,10,850.2,80
Hill Weber,20171001,1330,41.15,-111.99,1370,2.0171E+11,10,13,Fall,23.46191,28.41347,24.64126,15,10,849.9,722
Hill Weber,20171001,1345,41.15,-111.99,1370,2.0171E+11,10,13,Fall,25.32349,30.9639,25.53232,10,10,849.9,75
Hill Weber,20171001,1400,41.15,-111.99,1370,2.0171E+11,10,14,Fall,21.91772,30.3244,25.18914,15,10,849.6,65
Hill Weber,20171001,1415,41.15,-111.99,1370,2.0171E+11,10,14,Fall,26.43433,27.73621,22.73038,21,10,849.3,722
Hill Weber,20171001,1430,41.15,-111.99,1370,2.0171E+11,10,14,Fall,28.69873,21.23299,22.25401,14,10,849.6,722
Hill Weber,20171001,1500,41.15,-111.99,1370,2.0171E+11,10,15,Fall,21.78955,27.07909,19.17273,13,10,849.3,722
Hill Weber,20171001,1530,41.15,-111.99,1370,2.0171E+11,10,15,Fall,24.98779,28.39584,16.9087,13,10,849,722
Hill Weber,20171002,1000,41.15,-111.99,1370,2.0171E+11,10,10,Fall,60.28442,9.69688,2.21677,7,10,849.6,55
Hill Weber,20171002,1100,41.15,-111.99,1370,2.0171E+11,10,11,Fall,55.01709,12.30774,22.07298,8,10,849.9,44
Hill Weber,20171002,1130,41.15,-111.99,1370,2.0171E+11,10,11,Fall,45.69092,14.28413,12.22765,9,10,849.6,75
Hill Weber,20171002,1200,41.15,-111.99,1370,2.0171E+11,10,12,Fall,38.78784,17.43881,7.39538,9,10,849.6,85
Hill Weber,20171002,1215,41.15,-111.99,1370,2.0171E+11,10,12,Fall,36.08398,20.00687,20.96645,11,10,849.3,27
Hill Weber,20171002,1245,41.15,-111.99,1370,2.0171E+11,10,12,Fall,54.84009,10.32379,1.36035,11,10,849.3,28
Hill Weber,20171002,1300,41.15,-111.99,1370,2.0171E+11,10,13,Fall,61.48071,9.14299,1.35679,10,10,849.6,31
Hill Weber,20171002,1330,41.15,-111.99,1370,2.0171E+11,10,13,Fall,63.94043,9.10271,6.24601,11,10,849.6,30
Hill Weber,20171002,1400,41.15,-111.99,1370,2.0171E+11,10,14,Fall,51.82495,13.64464,12.40002,16,10,849.6,28
Hill Weber,20171002,1500,41.15,-111.99,1370,2.0171E+11,10,15,Fall,38.18359,18.75053,7.44369,9,10,850.2,70
Hill Weber,20171002,1530,41.15,-111.99,1370,2.0171E+11,10,15,Fall,36.35254,20.07233,5.29585,9,10,850.5,722
Hill Weber,20171003,1000,41.15,-111.99,1370,2.0171E+11,10,10,Fall,60.4187,9.63898,10.3494,15,10,856.9,722
Hill Weber,20171003,1100,41.15,-111.99,1370,2.0171E+11,10,11,Fall,47.5647,16.22025,16.22369,18,10,856.6,722
Hill Weber,20171003,1200,41.15,-111.99,1370,2.0171E+11,10,12,Fall,29.41895,26.44966,15.95746,7,10,856.9,722
Hill Weber,20171003,1300,41.15,-111.99,1370,2.0171E+11,10,13,Fall,17.02881,30.35461,25.64614,5,10,856.3,200
Hill Weber,20171003,1400,41.15,-111.99,1370,2.0171E+11,10,14,Fall,21.96045,32.26303,22.35546,7,10,855.5,200
Hill Weber,20171003,1500,41.15,-111.99,1370,2.0171E+11,10,15,Fall,14.34937,39.43344,17.57957,9,10,854.6,722
Hill Weber,20171004,1030,41.15,-111.99,1370,2.0171E+11,10,10,Fall,57.19604,12.33292,2.15422,24,10,854,95
Hill Weber,20171004,1100,41.15,-111.99,1370,2.0171E+11,10,11,Fall,58.02002,12.94472,2.21314,17,10,854.9,85
Hill Weber,20171004,1200,41.15,-111.99,1370,2.0171E+11,10,12,Fall,38.28125,24.48334,8.78623,5,10,856.3,722
Hill Weber,20171004,1215,41.15,-111.99,1370,2.0171E+11,10,12,Fall,33.07495,20.60104,5.42362,13,10,856.3,75
Hill Weber,20171004,1230,41.15,-111.99,1370,2.0171E+11,10,12,Fall,22.31445,28.38074,20.33773,10,10,856.3,722
Hill Weber,20171004,1300,41.15,-111.99,1370,2.0171E+11,10,13,Fall,20.59937,28.33542,19.9533,24,10,856.3,722
Hill Weber,20171004,1400,41.15,-111.99,1370,2.0171E+11,10,14,Fall,19.66553,28.4613,19.64196,28,10,856.3,722
Hill Weber,20171004,1500,41.15,-111.99,1370,2.0171E+11,10,15,Fall,19.9646,30.34454,17.58506,24,10,856.9,722
Hill Weber,20171005,1100,41.15,-111.99,1370,2.0171E+11,10,11,Fall,37.69531,22.54723,15.20286,8,10,856,722
Hill Weber,20171005,1200,41.15,-111.99,1370,2.0171E+11,10,12,Fall,20.70312,30.39238,5.95237,6,10,856,722
Hill Weber,20171005,1300,41.15,-111.99,1370,2.0171E+11,10,13,Fall,19.04907,39.36295,17.3721,6,10,855.8,722
Hill Weber,20171005,1400,41.15,-111.99,1370,2.0171E+11,10,14,Fall,17.1936,43.90991,17.2624,5,10,855.2,722
Hill Weber,20171005,1500,41.15,-111.99,1370,2.0171E+11,10,15,Fall,17.74902,41.86302,15.35939,6,10,854.9,722
Hill Weber,20171006,1000,41.15,-111.99,1370,2.0171E+11,10,10,Fall,49.78027,12.94724,10.29559,8,10,859,722
Hill Weber,20171006,1100,41.15,-111.99,1370,2.0171E+11,10,11,Fall,34.375,20.66902,14.61321,0,10,859.3,722
Hill Weber,20171006,1200,41.15,-111.99,1370,2.0171E+11,10,12,Fall,19.62891,32.23534,18.09632,7,10,859.3,722
Hill Weber,20171006,1300,41.15,-111.99,1370,2.0171E+11,10,13,Fall,16.24146,31.59836,19.03838,7,10,859.3,722
Hill Weber,20171006,1400,41.15,-111.99,1370,2.0171E+11,10,14,Fall,14.20898,32.94785,18.62045,10,10,859,722
Hill Weber,20171006,1500,41.15,-111.99,1370,2.0171E+11,10,15,Fall,14.07471,32.29576,16.65972,8,10,858.7,722
Hill Weber,20171007,1000,41.15,-111.99,1370,2.0171E+11,10,10,Fall,37.59155,16.86478,10.24224,5,10,853.7,722
Hill Weber,20171007,1100,41.15,-111.99,1370,2.0171E+11,10,11,Fall,28.88184,20.03456,14.93433,14,10,853.1,722
Hill Weber,20171007,1200,41.15,-111.99,1370,2.0171E+11,10,12,Fall,19.82422,27.09923,17.97967,15,10,852.5,722
Hill Weber,20171007,1300,41.15,-111.99,1370,2.0171E+11,10,13,Fall,14.20288,34.16893,18.58875,11,10,851.9,722
Hill Weber,20171007,1400,41.15,-111.99,1370,2.0171E+11,10,14,Fall,12.83569,35.54863,18.05151,13,10,850.8,722
Hill Weber,20171007,1500,41.15,-111.99,1370,2.0171E+11,10,15,Fall,11.92627,36.73195,16.29259,13,10,849.9,722
Hill Weber,20171008,1300,41.15,-111.99,1370,2.0171E+11,10,13,Fall,47.24731,9.10522,2.23159,5,10,850.2,60
Hill Weber,20171008,1400,41.15,-111.99,1370,2.0171E+11,10,14,Fall,38.73291,14.18091,6.25744,3,10,850.2,65
Hill Weber,20171008,1430,41.15,-111.99,1370,2.0171E+11,10,14,Fall,34.84497,14.27406,5.416,10,10,849.9,49
Hill Weber,20171008,1445,41.15,-111.99,1370,2.0171E+11,10,14,Fall,27.18506,21.99333,20.00074,5,10,849.9,722
Hill Weber,20171008,1500,41.15,-111.99,1370,2.0171E+11,10,15,Fall,15.42358,32.22778,18.50906,7,10,849.9,722
Hill Weber,20171008,1530,41.15,-111.99,1370,2.0171E+11,10,15,Fall,24.84741,21.26068,5.416,15,10,849.6,60
Hill Weber,20171009,1000,41.15,-111.99,1370,2.0171E+11,10,10,Fall,42.83447,13.52127,10.37551,10,10,860.7,722
Hill Weber,20171009,1100,41.15,-111.99,1370,2.0171E+11,10,11,Fall,26.7334,20.72441,15.06118,9,10,861,722
Hill Weber,20171009,1200,41.15,-111.99,1370,2.0171E+11,10,12,Fall,16.47949,28.37822,17.69446,6,10,861.3,722
Hill Weber,20171009,1300,41.15,-111.99,1370,2.0171E+11,10,13,Fall,11.46851,35.55618,18.95158,7,10,861,722
Hill Weber,20171009,1400,41.15,-111.99,1370,2.0171E+11,10,14,Fall,11.8103,35.49828,18.3735,9,10,860.4,722
Hill Weber,20171009,1500,41.15,-111.99,1370,2.0171E+11,10,15,Fall,10.62012,36.74454,16.59838,7,10,860.2,722
Hill Weber,20171010,1000,41.15,-111.99,1370,2.0171E+11,10,10,Fall,36.9751,12.25235,10.3573,14,10,858.7,722
Hill Weber,20171010,1100,41.15,-111.99,1370,2.0171E+11,10,11,Fall,25.39062,18.73291,15.80966,3,10,858.4,722
Hill Weber,20171010,1200,41.15,-111.99,1370,2.0171E+11,10,12,Fall,11.88965,36.72691,16.9475,0,10,858.4,722
Hill Weber,20171010,1300,41.15,-111.99,1370,2.0171E+11,10,13,Fall,7.76978,40.71999,17.415,9,10,857.5,722
Hill Weber,20171010,1400,41.15,-111.99,1370,2.0171E+11,10,14,Fall,7.80029,38.6454,17.95949,7,10,856.6,722
Hill Weber,20171010,1500,41.15,-111.99,1370,2.0171E+11,10,15,Fall,8.97827,39.29749,16.76109,3,10,855.8,722
Hill Weber,20171011,1000,41.15,-111.99,1370,2.0171E+11,10,10,Fall,25.83008,16.23032,9.4643,13,10,851.1,722
Hill Weber,20171011,1100,41.15,-111.99,1370,2.0171E+11,10,11,Fall,21.48438,20.05219,13.96993,15,10,850.8,722
Hill Weber,20171011,1200,41.15,-111.99,1370,2.0171E+11,10,12,Fall,15.20386,28.38829,16.90197,13,10,850.5,722
Hill Weber,20171011,1300,41.15,-111.99,1370,2.0171E+11,10,13,Fall,11.47461,31.69907,18.00887,15,10,849.9,722
Hill Weber,20171011,1400,41.15,-111.99,1370,2.0171E+11,10,14,Fall,9.28345,34.85878,17.50135,15,10,849,722
Hill Weber,20171011,1500,41.15,-111.99,1370,2.0171E+11,10,15,Fall,8.76465,37.41425,15.89157,14,10,848.1,722
Hill Weber,20171012,1000,41.15,-111.99,1370,2.0171E+11,10,10,Fall,36.6333,11.69594,9.50854,7,10,856.9,722
Hill Weber,20171012,1100,41.15,-111.99,1370,2.0171E+11,10,11,Fall,24.36523,18.69514,14.05679,9,10,856.9,722
Hill Weber,20171012,1200,41.15,-111.99,1370,2.0171E+11,10,12,Fall,13.13477,30.91606,16.81923,8,10,856.9,722
Hill Weber,20171012,1300,41.15,-111.99,1370,2.0171E+11,10,13,Fall,8.69141,36.77727,18.13783,6,10,856.6,722
Hill Weber,20171012,1400,41.15,-111.99,1370,2.0171E+11,10,14,Fall,8.23364,36.83517,17.66753,6,10,856.3,722
